16762,yellowish-green,green
7064,yellowish-green,green
8300,yellowish-green,green
4649,yellowish-green,green
8043,yellowish-white,white
9816,yellowish-white,white
4046,yellowish-white,white
13780,yellowish-white,white
2903,yellowish-white,white
2946,yellowish-white,white
12575,yellowish-white,white
7277,yellowish-white,white
14452,yellowy,yellow
19082,yellowy,yellow
2180,yellowy,yellow
18862,yellowy,yellow
7763,yellowy,yellow
977,yellowy,yellow
2243,yellowy,yellow
16718,yellowy,yellow
